match_id,year,tournament_id,tournament_name,stage_name,knockout_stage,team_a_id,team_b_id,team_a_name,team_b_name,team_a_elo_pre,team_b_elo_pre,team_a_gf_avg,team_a_ga_avg,team_b_gf_avg,team_b_ga_avg,goals_a,goals_b,penalty_shootout,target,elo_diff,matches_played_diff,win_rate_diff,gf_avg_diff,ga_avg_diff,form_points_diff,experience_diff,host_advantage,h2h_played,h2h_a_win_rate,h2h_goal_diff_avg,same_confederation,team_a_conf,team_b_conf
M-1954-13,1954,WC-1954,1954 FIFA Men's World Cup,group stage,0,T-86,T-36,West Germany,Hungary,1535.0,1624.972470235547,4.0,1.0,4.142857142857143,1.2857142857142858,3,8,0,2,-89.97247023554701,-6,0.2857142857142857,-0.14285714285714324,-0.2857142857142858,0.6000000000000001,-2,0,0,,,1,UEFA,UEFA
M-1954-14,1954,WC-1954,1954 FIFA Men's World Cup,group stage,0,T-71,T-80,South Korea,Turkey,1462.3021561621367,1465.0,0.0,9.0,1.0,4.0,0,7,0,2,-2.6978438378632745,0,0.0,-1.0,5.0,0.0,0,0,0,,,0,AFC,UEFA
M-1954-15,1954,WC-1954,1954 FIFA Men's World Cup,group stage,0,T-06,T-41,Belgium,Italy,1396.300999310424,1636.1016870173994,1.4,3.2,2.4545454545454546,1.0909090909090908,1,4,0,2,-239.8006877069754,-6,-0.8181818181818182,-1.0545454545454547,2.1090909090909093,-1.6,0,0,0,,,1,UEFA,UEFA
M-1954-16,1954,WC-1954,1954 FIFA Men's World Cup,group stage,0,T-28,T-75,England,Switzerland,1485.072513511531,1519.476722377489,1.5,1.5,1.875,2.0,2,0,0,0,-34.404208865958026,-4,-0.25,-0.375,-0.5,-0.3999999999999999,-2,-1,0,,,1,UEFA,UEFA
M-1954-17,1954,WC-1954,1954 FIFA Men's World Cup,group stage,0,T-80,T-86,Turkey,West Germany,1509.6505811787765,1505.1329605069152,4.0,2.0,3.5,4.5,2,7,0,2,4.517620671861323,0,0.0,0.5,-2.5,0.0,0,0,1,0.0,-3.0,1,UEFA,UEFA
M-1954-18,1954,WC-1954,1954 FIFA Men's World Cup,group stage,0,T-41,T-75,Italy,Switzerland,1650.1677787811411,1486.5156960856423,2.5833333333333335,1.0833333333333333,1.6666666666666667,2.0,1,4,0,2,163.65208269549885,3,0.38888888888888895,0.9166666666666667,-0.9166666666666667,0.40000000000000013,0,-1,1,0.0,-1.0,1,UEFA,UEFA
M-1954-19,1954,WC-1954,1954 FIFA Men's World Cup,quarter-finals,1,T-05,T-75,Austria,Switzerland,1562.9880426318389,1536.8817459275076,2.1666666666666665,1.1666666666666667,1.9,1.9,7,5,0,0,26.10629670433127,-4,0.16666666666666663,0.2666666666666666,-0.7333333333333332,-0.19999999999999996,-2,-1,0,,,1,UEFA,UEFA
M-1954-20,1954,WC-1954,1954 FIFA Men's World Cup,quarter-finals,1,T-28,T-84,England,Uruguay,1518.0335398033778,1718.5818979228754,1.6,1.2,3.9,0.8,2,4,0,2,-200.5483581194976,-5,-0.5,-2.3,0.3999999999999999,-1.2000000000000002,-1,0,0,,,0,UEFA,CONMEBOL
M-1954-21,1954,WC-1954,1954 FIFA Men's World Cup,quarter-finals,1,T-36,T-09,Hungary,Brazil,1654.8395097286318,1649.3891208619332,4.625,1.5,3.1333333333333333,1.4666666666666666,4,2,0,0,5.450388866698631,-7,0.15000000000000002,1.4916666666666667,0.03333333333333344,0.3999999999999999,-2,0,0,,,0,UEFA,CONMEBOL
M-1954-22,1954,WC-1954,1954 FIFA Men's World Cup,quarter-finals,1,T-87,T-86,Yugoslavia,West Germany,1560.7017958156869,1545.6530414976608,2.0,1.375,4.666666666666667,3.6666666666666665,0,2,0,2,15.048754318026113,5,-0.04166666666666663,-2.666666666666667,-2.2916666666666665,0.0,2,0,0,,,1,UEFA,UEFA
M-1954-23,1954,WC-1954,1954 FIFA Men's World Cup,semi-finals,1,T-84,T-36,Uruguay,Hungary,1732.9625398984826,1684.368923925425,3.909090909090909,0.9090909090909091,4.555555555555555,1.5555555555555556,2,4,0,2,48.593615973057695,2,0.13131313131313127,-0.6464646464646462,-0.6464646464646465,0.6000000000000001,0,0,0,,,0,CONMEBOL,UEFA
M-1954-24,1954,WC-1954,1954 FIFA Men's World Cup,semi-finals,1,T-05,T-86,Austria,West Germany,1590.738076624367,1576.9516434043978,2.857142857142857,1.7142857142857142,4.0,2.75,1,6,0,2,13.78643321996924,3,-0.0357142857142857,-1.1428571428571428,-1.0357142857142858,-0.44999999999999996,1,0,0,,,1,UEFA,UEFA
M-1954-25,1954,WC-1954,1954 FIFA Men's World Cup,third-place match,1,T-05,T-84,Austria,Uruguay,1549.1516873701685,1698.7937773210924,2.625,2.25,3.75,1.1666666666666667,3,1,0,0,-149.64208995092395,-4,-0.20833333333333337,-1.125,1.0833333333333333,-0.5999999999999999,-1,0,0,,,0,UEFA,CONMEBOL
M-1954-26,1954,WC-1954,1954 FIFA Men's World Cup,final,1,T-36,T-86,Hungary,West Germany,1718.5376865028152,1618.5380326585964,4.5,1.6,4.4,2.4,2,3,0,2,99.99965384421876,5,0.0,0.09999999999999964,-0.7999999999999998,0.0,2,0,1,1.0,5.0,1,UEFA,UEFA
M-1958-01,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-46,T-74,Mexico,Sweden,1324.9997275669482,1509.4871584074785,1.0,3.875,2.6,2.8,0,3,0,2,-184.48743084053035,-2,-0.4,-1.6,1.0750000000000002,-1.4,0,-1,0,,,0,CONCACAF,UEFA
M-1958-02,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-86,T-03,West Germany,Argentina,1644.1406142880533,1560.5254148419976,4.166666666666667,2.3333333333333335,3.3333333333333335,2.0,3,1,0,0,83.61519944605561,0,0.16666666666666674,0.8333333333333335,0.3333333333333335,0.5999999999999999,-1,0,0,,,0,UEFA,CONMEBOL
M-1958-03,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-52,T-21,Northern Ireland,Czechoslovakia,1500.0,1493.5783654129182,,,1.625,1.875,1,0,0,0,6.421634587081826,-8,,,,,-3,0,0,,,1,UEFA,UEFA
M-1958-04,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-30,T-55,France,Paraguay,1475.6806537870464,1472.8642460378062,1.625,1.625,0.75,1.75,7,3,0,0,2.8164077492401702,4,0.125,0.875,-0.125,0.19999999999999996,2,0,0,,,0,UEFA,CONMEBOL
M-1958-05,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-87,T-64,Yugoslavia,Scotland,1529.4031939089498,1460.171136395627,1.7777777777777777,1.4444444444444444,0.0,4.0,1,1,0,1,69.23205751332284,7,0.5555555555555556,1.7777777777777777,-2.5555555555555554,1.4,2,0,0,,,1,UEFA,UEFA
M-1958-06,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-85,T-36,Wales,Hungary,1500.0,1692.9351048733583,,,4.2727272727272725,1.7272727272727273,1,1,0,1,-192.93510487335834,-11,,,,,-3,0,0,,,1,UEFA,UEFA
M-1958-07,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-09,T-05,Brazil,Austria,1619.85970666514,1591.328985843045,3.0625,1.625,2.6666666666666665,2.111111111111111,3,0,0,0,28.530720822094963,7,-0.10416666666666663,0.3958333333333335,-0.48611111111111116,-1.0,3,0,0,,,0,CONMEBOL,UEFA
M-1958-08,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-72,T-28,Soviet Union,England,1500.0,1503.6528978277706,,,1.6666666666666667,1.6666666666666667,2,2,0,1,-3.65289782777063,-6,,,,,-2,0,0,,,1,UEFA,UEFA
M-1958-09,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-03,T-52,Argentina,Northern Ireland,1537.609096532049,1519.6303830866611,3.0,2.142857142857143,1.0,0.0,3,1,0,0,17.97871344538794,6,-0.4285714285714286,2.0,2.142857142857143,-1.8,2,0,0,,,0,CONMEBOL,UEFA
M-1958-10,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-21,T-86,Czechoslovakia,West Germany,1473.947982326257,1667.0569325980018,1.4444444444444444,1.7777777777777777,4.0,2.142857142857143,2,2,0,1,-193.1089502717448,2,-0.4126984126984127,-2.5555555555555554,-0.3650793650793651,-2.4,2,0,0,,,1,UEFA,UEFA
M-1958-11,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-64,T-55,Scotland,Paraguay,1464.1045303303977,1435.6682246216722,0.3333333333333333,3.0,1.2,2.8,2,3,0,2,28.436305708725513,-2,-0.2,-0.8666666666666667,0.20000000000000018,-0.46666666666666673,-1,0,0,,,0,UEFA,CONMEBOL
M-1958-12,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-30,T-87,France,Yugoslavia,1512.8766752031804,1525.469799974179,2.2222222222222223,1.7777777777777777,1.7,1.4,2,3,0,2,-12.593124770998656,-1,-0.05555555555555558,0.5222222222222224,0.37777777777777777,0.8,1,0,1,0.0,-1.0,1,UEFA,UEFA
M-1958-13,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-46,T-85,Mexico,Wales,1307.01474038142,1510.089815110111,0.8888888888888888,3.7777777777777777,1.0,1.0,1,1,0,1,-203.07507472869088,8,0.0,-0.11111111111111116,2.7777777777777777,-1.0,3,0,0,,,0,CONCACAF,UEFA
M-1958-14,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-28,T-09,England,Brazil,1503.4426278734738,1651.9920191819567,1.7142857142857142,1.7142857142857142,3.0588235294117645,1.5294117647058822,0,0,0,1,-148.54939130848288,-10,-0.3025210084033614,-1.3445378151260503,0.18487394957983194,-0.3999999999999999,-3,0,0,,,0,UEFA,CONMEBOL
M-1958-15,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-05,T-72,Austria,Soviet Union,1559.1966733262284,1500.2102699542968,2.4,2.2,2.0,2.0,0,2,0,2,58.9864033719316,9,0.6,0.3999999999999999,0.20000000000000018,0.8,2,0,0,,,1,UEFA,UEFA
M-1958-16,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-36,T-74,Hungary,Sweden,1682.8452897632474,1527.4721455930066,4.0,1.6666666666666667,2.6363636363636362,2.5454545454545454,1,2,0,2,155.37314417024072,1,0.2121212121212121,1.3636363636363638,-0.8787878787878787,0.6000000000000001,0,-1,1,1.0,4.0,1,UEFA,UEFA
M-1958-17,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-74,T-85,Sweden,Wales,1555.8640369508557,1499.5712892552685,2.5833333333333335,2.4166666666666665,1.0,1.0,0,0,0,1,56.292747695587195,10,0.5,1.5833333333333335,1.4166666666666665,0.8,3,1,0,,,1,UEFA,UEFA
M-1958-18,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-03,T-21,Argentina,Czechoslovakia,1566.0580737886519,1484.045255919814,3.0,2.0,1.5,1.8,1,6,0,2,82.01281786883783,-2,0.22499999999999998,1.5,0.19999999999999996,1.0,-1,0,0,,,0,CONMEBOL,UEFA
M-1958-19,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-86,T-52,West Germany,Northern Ireland,1656.9596590044448,1491.1814058300583,3.75,2.125,1.0,1.5,2,2,0,1,165.77825317438646,6,0.25,2.75,0.625,1.1,1,0,0,,,1,UEFA,UEFA
M-1958-20,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-30,T-64,France,Scotland,1493.601276446151,1442.4712503735875,2.2,1.9,0.75,3.0,2,1,0,0,51.130026072563396,6,0.4,1.4500000000000002,-1.1,0.95,3,0,0,,,1,UEFA,UEFA
M-1958-21,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-55,T-87,Paraguay,Yugoslavia,1457.3015045784823,1544.7451987312086,1.5,2.6666666666666665,1.8181818181818181,1.4545454545454546,3,3,0,1,-87.44369415272627,-5,-0.2121212121212121,-0.3181818181818181,1.212121212121212,-0.20000000000000018,-1,0,0,,,0,CONMEBOL,UEFA
M-1958-22,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-46,T-36,Mexico,Hungary,1317.5332662362625,1654.4533984053983,0.9,3.5,3.769230769230769,1.6923076923076923,0,4,0,2,-336.92013216913574,-3,-0.6153846153846154,-2.8692307692307693,1.8076923076923077,-1.2,0,0,0,,,0,CONCACAF,UEFA
M-1958-23,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-09,T-72,Brazil,Soviet Union,1643.9264242554527,1535.255186663811,2.888888888888889,1.4444444444444444,2.0,1.0,2,0,0,0,108.67123759164178,16,0.05555555555555558,0.8888888888888888,0.4444444444444444,-0.3999999999999999,5,0,0,,,0,CONMEBOL,UEFA
M-1958-24,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-28,T-05,England,Austria,1511.5082227999778,1524.1517566167142,1.5,1.5,2.1818181818181817,2.1818181818181817,2,2,0,1,-12.643533816736408,-3,-0.2954545454545454,-0.6818181818181817,-0.6818181818181817,0.0,0,0,0,,,1,UEFA,UEFA
M-1958-25,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-52,T-21,Northern Ireland,Czechoslovakia,1500.0605412135985,1533.3157807171501,1.3333333333333333,1.6666666666666667,1.9090909090909092,1.7272727272727273,2,1,0,0,-33.25523950355159,-8,-0.12121212121212122,-0.5757575757575759,-0.06060606060606055,0.5333333333333332,-3,0,1,1.0,1.0,1,UEFA,UEFA
M-1958-26,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-36,T-85,Hungary,Wales,1663.881370427881,1502.783699038369,3.7857142857142856,1.5714285714285714,0.6666666666666666,0.6666666666666666,1,2,0,2,161.09767138951202,11,0.6428571428571429,3.119047619047619,0.9047619047619048,0.3999999999999999,3,0,1,1.0,-0.0,1,UEFA,UEFA
M-1958-27,1958,WC-1958,1958 FIFA Men's World Cup,group stage,0,T-28,T-72,England,Soviet Union,1512.235721996702,1514.3441344612536,1.5555555555555556,1.5555555555555556,1.3333333333333333,1.3333333333333333,0,1,0,2,-2.1084124645515203,6,-0.1111111111111111,0.22222222222222232,0.22222222222222232,-0.1333333333333333,2,0,1,1.0,-0.0,1,UEFA,UEFA
M-1958-28,1958,WC-1958,1958 FIFA Men's World Cup,quarter-finals,1,T-85,T-09,Wales,Brazil,1531.4452152651731,1664.83747645801,1.0,0.75,2.8421052631578947,1.368421052631579,0,1,0,2,-133.39226119283694,-15,-0.32894736842105265,-1.8421052631578947,-0.618421052631579,-0.10000000000000009,-5,0,0,,,0,UEFA,CONMEBOL
M-1958-29,1958,WC-1958,1958 FIFA Men's World Cup,quarter-finals,1,T-52,T-30,Northern Ireland,France,1521.9690419289955,1510.679060878123,1.5,1.5,2.1818181818181817,1.8181818181818181,0,4,0,2,11.289981050872484,-7,0.04545454545454547,-0.6818181818181817,-0.3181818181818181,-0.050000000000000044,-4,0,0,,,1,UEFA,UEFA
M-1958-30,1958,WC-1958,1958 FIFA Men's World Cup,quarter-finals,1,T-72,T-74,Soviet Union,Sweden,1534.2227659733471,1552.6516271677554,1.25,1.0,2.3846153846153846,2.230769230769231,0,2,0,2,-18.428861194408228,-9,0.038461538461538436,-1.1346153846153846,-1.2307692307692308,-0.25,-3,-1,0,,,1,UEFA,UEFA
M-1958-31,1958,WC-1958,1958 FIFA Men's World Cup,quarter-finals,1,T-87,T-86,Yugoslavia,West Germany,1539.8151942070515,1648.0805236209046,1.9166666666666667,1.5833333333333333,3.5555555555555554,2.111111111111111,0,1,0,2,-108.26532941385312,3,-0.16666666666666663,-1.6388888888888886,-0.5277777777777779,-1.0000000000000002,2,0,1,0.0,-2.0,1,UEFA,UEFA
M-1958-32,1958,WC-1958,1958 FIFA Men's World Cup,semi-finals,1,T-30,T-09,France,Brazil,1549.3972013080624,1677.5150993328577,2.3333333333333335,1.6666666666666667,2.75,1.3,2,5,0,2,-128.1178980247953,-8,-0.09999999999999998,-0.4166666666666665,0.3666666666666667,0.3999999999999999,-1,0,0,,,0,UEFA,CONMEBOL
M-1958-33,1958,WC-1958,1958 FIFA Men's World Cup,semi-finals,1,T-74,T-86,Sweden,West Germany,1581.0618420567162,1662.0424538384095,2.357142857142857,2.0714285714285716,3.3,1.9,3,1,0,0,-80.98061178169337,4,-0.19999999999999996,-0.9428571428571426,0.1714285714285717,0.3999999999999999,2,1,0,,,1,UEFA,UEFA
M-1958-34,1958,WC-1958,1958 FIFA Men's World Cup,third-place match,1,T-86,T-30,West Germany,France,1625.1739585172436,1526.7487171158007,3.090909090909091,2.0,2.3076923076923075,1.9230769230769231,3,6,0,2,98.42524140144292,-2,0.1748251748251748,0.7832167832167833,0.07692307692307687,-0.19999999999999996,-3,0,0,,,1,UEFA,UEFA
M-1958-35,1958,WC-1958,1958 FIFA Men's World Cup,final,1,T-09,T-74,Brazil,Sweden,1700.1635835251195,1617.930337377882,2.857142857142857,1.3333333333333333,2.4,2.0,5,2,0,0,82.23324614723742,6,0.08571428571428574,0.4571428571428573,-0.6666666666666667,0.0,2,-1,2,1.0,4.0,0,CONMEBOL,UEFA
M-1962-01,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-84,T-16,Uruguay,Colombia,1656.6164788482158,1500.0,3.5384615384615383,1.3076923076923077,,,2,1,0,0,156.61647884821582,13,,,,,3,0,0,,,1,CONMEBOL,CONMEBOL
M-1962-02,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-75,T-13,Switzerland,Chile,1509.1317119349794,1499.4907044767904,2.1818181818181817,2.3636363636363638,1.6666666666666667,1.5,1,3,0,2,9.641007458189051,5,-0.04545454545454547,0.5151515151515149,0.8636363636363638,0.6000000000000001,2,-1,0,,,0,UEFA,CONMEBOL
M-1962-03,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-09,T-46,Brazil,Mexico,1727.0308646448625,1308.1052942137799,2.9545454545454546,1.3636363636363635,0.8181818181818182,3.5454545454545454,2,0,0,0,418.92557043108263,11,0.6363636363636364,2.1363636363636362,-2.1818181818181817,2.4,2,0,2,1.0,4.5,0,CONMEBOL,CONCACAF
M-1962-04,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-10,T-03,Bulgaria,Argentina,1500.0,1516.7875489913158,,,2.7777777777777777,2.4444444444444446,0,1,0,2,-16.787548991315816,-9,,,,,-3,0,0,,,0,UEFA,CONMEBOL
M-1962-05,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-72,T-87,Soviet Union,Yugoslavia,1505.8125510843863,1525.8532639895466,1.0,1.2,1.7692307692307692,1.5384615384615385,2,0,0,0,-20.040712905160262,-8,-0.06153846153846154,-0.7692307692307692,-0.3384615384615386,0.3999999999999999,-3,0,0,,,1,UEFA,UEFA
M-1962-06,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-41,T-86,Italy,West Germany,1599.8017289392758,1580.5157827797686,2.4615384615384617,1.3076923076923077,3.0833333333333335,2.3333333333333335,0,0,0,1,19.285946159507148,1,0.1858974358974359,-0.6217948717948718,-1.0256410256410258,0.19999999999999996,2,0,0,,,1,UEFA,UEFA
M-1962-07,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-21,T-73,Czechoslovakia,Spain,1511.4072800017532,1514.0227122297345,1.8333333333333333,1.75,1.625,1.75,1,0,0,0,-2.615432227981273,4,-0.08333333333333331,0.20833333333333326,0.0,-0.5999999999999999,2,0,0,,,1,UEFA,UEFA
M-1962-08,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-28,T-36,England,Hungary,1492.3570904846085,1635.2198542010767,1.4,1.5,3.6,1.6,1,2,0,2,-142.86276371646818,-5,-0.39999999999999997,-2.2,-0.10000000000000009,-0.20000000000000007,-1,0,0,,,1,UEFA,UEFA
M-1962-09,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-84,T-87,Uruguay,Yugoslavia,1668.1657050150386,1494.1247263681782,3.4285714285714284,1.2857142857142858,1.6428571428571428,1.5714285714285714,1,3,0,2,174.04097864686037,0,0.35714285714285715,1.7857142857142856,-0.2857142857142856,0.8,-1,0,1,1.0,5.0,0,CONMEBOL,UEFA
M-1962-10,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-41,T-13,Italy,Chile,1598.6926795049603,1530.322962374232,2.2857142857142856,1.2142857142857142,1.8571428571428572,1.4285714285714286,0,2,0,2,68.3697171307283,7,0.1428571428571429,0.4285714285714284,-0.2142857142857144,0.19999999999999996,2,-1,0,,,0,UEFA,CONMEBOL
M-1962-11,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-09,T-21,Brazil,Czechoslovakia,1731.96872869065,1531.557833539402,2.9130434782608696,1.3043478260869565,1.7692307692307692,1.6153846153846154,0,0,0,1,200.41089515124804,10,0.1906354515050167,1.1438127090301005,-0.3110367892976589,1.6,2,0,1,1.0,1.0,0,CONMEBOL,UEFA
M-1962-12,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-28,T-03,England,Argentina,1480.1467784776871,1535.8219313400268,1.3636363636363635,1.5454545454545454,2.6,2.2,3,1,0,0,-55.6751528623397,1,-0.41818181818181815,-1.2363636363636366,-0.6545454545454548,-0.6,0,0,0,,,0,UEFA,CONMEBOL
M-1962-13,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-16,T-72,Colombia,Soviet Union,1488.4507738331772,1537.5410887057546,1.0,2.0,1.1666666666666667,1.0,4,4,0,1,-49.09031487257744,-5,-0.5,-0.16666666666666674,1.0,-1.8,-1,0,0,,,0,CONMEBOL,UEFA
M-1962-14,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-75,T-86,Switzerland,West Germany,1478.2994540375378,1581.624832214084,2.0833333333333335,2.4166666666666665,2.8461538461538463,2.1538461538461537,1,2,0,2,-103.32537817654634,-1,-0.12179487179487175,-0.7628205128205128,0.2628205128205128,0.19999999999999996,2,0,0,,,1,UEFA,UEFA
M-1962-15,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-46,T-73,Mexico,Spain,1303.1674301679923,1493.8721586920856,0.75,3.4166666666666665,1.4444444444444444,1.6666666666666667,0,1,0,2,-190.7047285240933,3,-0.4444444444444444,-0.6944444444444444,1.7499999999999998,-0.6000000000000001,2,0,0,,,0,CONCACAF,UEFA
M-1962-16,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-36,T-10,Hungary,Bulgaria,1647.4301662079981,1480.965617651289,3.5,1.5625,0.0,1.0,6,1,0,0,166.46454855670913,15,0.625,3.5,0.5625,1.4,4,0,0,,,1,UEFA,UEFA
M-1962-17,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-84,T-72,Uruguay,Soviet Union,1624.2802530346046,1534.733879059262,3.2666666666666666,1.4,1.5714285714285714,1.4285714285714286,1,2,0,2,89.54637397534248,8,0.30476190476190473,1.6952380952380952,-0.028571428571428692,-0.19999999999999996,2,0,0,,,0,CONMEBOL,UEFA
M-1962-18,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-13,T-86,Chile,West Germany,1566.151438064917,1595.8463067195753,1.875,1.25,2.7857142857142856,2.0714285714285716,0,2,0,2,-29.694868654658194,-6,0.0535714285714286,-0.9107142857142856,-0.8214285714285716,0.40000000000000013,0,1,0,,,0,CONMEBOL,UEFA
M-1962-19,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-09,T-73,Brazil,Spain,1721.5615925437435,1503.8783671713845,2.7916666666666665,1.25,1.4,1.5,2,1,0,0,217.68322537235895,14,0.125,1.3916666666666666,-0.25,1.8,4,0,2,0.5,1.5,0,CONMEBOL,UEFA
M-1962-20,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-36,T-03,Hungary,Argentina,1669.6085116420747,1501.0552830813906,3.6470588235294117,1.5294117647058822,2.4545454545454546,2.272727272727273,0,0,0,1,168.55322856068415,6,0.10160427807486638,1.192513368983957,-0.7433155080213907,0.6000000000000001,1,0,0,,,0,UEFA,CONMEBOL
M-1962-21,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-16,T-87,Colombia,Yugoslavia,1491.2579834796697,1538.0101783486123,2.5,3.0,1.7333333333333334,1.5333333333333334,0,5,0,2,-46.752194868942524,-13,-0.4666666666666667,0.7666666666666666,1.4666666666666666,-0.8999999999999999,-4,0,0,,,0,CONMEBOL,UEFA
M-1962-22,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-41,T-75,Italy,Switzerland,1562.8642038142752,1464.0779795320466,2.1333333333333333,1.2666666666666666,2.0,2.3846153846153846,3,0,0,0,98.78622428222866,2,0.282051282051282,0.1333333333333333,-1.117948717948718,0.20000000000000007,0,0,2,0.0,-2.0,1,UEFA,UEFA
M-1962-23,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-21,T-46,Czechoslovakia,Mexico,1541.9649696863087,1293.1612216886933,1.6428571428571428,1.5,0.6923076923076923,3.230769230769231,1,3,0,2,248.80374799761535,1,0.42857142857142855,0.9505494505494505,-1.7307692307692308,1.4000000000000001,0,0,0,,,0,UEFA,CONCACAF
M-1962-24,1962,WC-1962,1962 FIFA Men's World Cup,group stage,0,T-28,T-10,England,Bulgaria,1514.9134267363233,1458.7872722172124,1.5,1.5,0.5,3.5,0,0,0,1,56.12615451911097,10,0.25,1.0,-2.0,1.0,3,0,0,,,1,UEFA,UEFA
M-1962-25,1962,WC-1962,1962 FIFA Men's World Cup,quarter-finals,1,T-28,T-09,England,Brazil,1511.7103601376034,1730.4482526535542,1.3846153846153846,1.3846153846153846,2.76,1.24,1,3,0,2,-218.73789251595076,-12,-0.40923076923076923,-1.3753846153846152,0.1446153846153846,-1.6,-3,0,1,1.0,-0.0,0,UEFA,CONMEBOL
M-1962-26,1962,WC-1962,1962 FIFA Men's World Cup,quarter-finals,1,T-13,T-72,Chile,Soviet Union,1538.709273922996,1559.7773981596454,1.6666666666666667,1.3333333333333333,1.625,1.375,2,1,0,0,-21.068124236649282,1,0.05555555555555558,0.04166666666666674,-0.04166666666666674,-0.19999999999999996,1,1,0,,,0,CONMEBOL,UEFA
M-1962-27,1962,WC-1962,1962 FIFA Men's World Cup,quarter-finals,1,T-21,T-36,Czechoslovakia,Hungary,1493.530062056797,1660.6015761736958,1.6,1.6,3.4444444444444446,1.4444444444444444,1,0,0,0,-167.0715141168987,-3,-0.21111111111111114,-1.8444444444444446,0.15555555555555567,-0.6000000000000001,0,0,0,,,1,UEFA,UEFA
M-1962-28,1962,WC-1962,1962 FIFA Men's World Cup,quarter-finals,1,T-87,T-86,Yugoslavia,West Germany,1572.659887319972,1623.2884708614963,1.9375,1.4375,2.7333333333333334,1.9333333333333333,1,0,0,0,-50.62858354152422,1,-0.09999999999999998,-0.7958333333333334,-0.49583333333333335,0.0,2,0,2,0.0,-1.5,1,UEFA,UEFA
M-1962-29,1962,WC-1962,1962 FIFA Men's World Cup,semi-finals,1,T-13,T-09,Chile,Brazil,1559.9205683312296,1743.7154001935648,1.7,1.3,2.769230769230769,1.2307692307692308,2,4,0,2,-183.7948318623353,-16,-0.05384615384615388,-1.0692307692307692,0.0692307692307692,-0.20000000000000018,-4,1,0,,,1,CONMEBOL,CONMEBOL
M-1962-30,1962,WC-1962,1962 FIFA Men's World Cup,semi-finals,1,T-21,T-87,Czechoslovakia,Yugoslavia,1522.4688714895565,1595.5538478247754,1.5625,1.5,1.8823529411764706,1.3529411764705883,3,1,0,0,-73.08497633521893,-1,-0.09191176470588236,-0.31985294117647056,0.1470588235294117,-0.40000000000000013,0,0,0,,,1,UEFA,UEFA
